0.002,-0.0772834,-0.0152855,1.68176,1.58085,0.00445373,-0.00248964,0.00772171,-0.00894636,-0.0226611,0.405902,0.590622,-0.0247878,-0.00184782,0.0144676
0.004,-0.0773199,-0.0153127,1.68172,1.58094,-0.00156553,-0.00542874,-0.000367101,0.00471589,-0.0226435,0.405908,0.59059,0.00884627,0.00309022,-0.015972
0.006,-0.0773199,-0.0152855,1.68176,1.58094,-0.00115112,-0.000410756,0.00574608,0.00346757,-0.0226459,0.405906,0.590592,-0.00124246,-0.000927207,0.000589616
0.008,-0.0773199,-0.0152584,1.68172,1.58094,-0.000846414,0.00330209,-0.00182985,0.00254968,-0.0226115,0.405906,0.590593,0.017285,-0.000309479,0.000874472
0.01,-0.0773199,-0.0152855,1.68167,1.58085,-0.000622363,-0.00116589,-0.00738322,-0.00940608,-0.0226093,0.405904,0.590623,0.00107153,-0.000814496,0.0147704
0.012,-0.0773199,-0.0152584,1.68172,1.58085,-0.00045762,0.00273699,0.000609506,-0.00691623,-0.0226118,0.405902,0.590624,-0.00124657,-0.000930259,0.000591589
0.014,-0.0773199,-0.0152584,1.68172,1.58094,-0.000336485,0.00201249,0.000448166,0.00619146,-0.0226115,0.405906,0.590593,0.000174433,0.00174236,-0.0153565
0.016,-0.0773199,-0.0152584,1.68172,1.58094,-0.000247416,0.00147977,0.000329534,0.00455255,-0.0226115,0.405906,0.590593,0,0,0
0.018,-0.0773199,-0.0152855,1.68167,1.58094,-0.000181923,-0.0025033,-0.00579119,0.00334746,-0.022609,0.405907,0.590592,0.00124609,0.00092906,-0.00059083
0.02,-0.0773199,-0.0152584,1.68172,1.58085,-0.000133767,0.00175468,0.00178195,-0.00882403,-0.0226118,0.405902,0.590624,-0.00142147,-0.00267551,0.0159596
0.022,-0.0773199,-0.0153127,1.68172,1.58094,-9.83582e-05,-0.00589537,0.00131026,0.00478911,-0.0226435,0.405908,0.59059,-0.0158087,0.00298071,-0.016821
0.024,-0.0773199,-0.0152584,1.68172,1.58085,-7.23222e-05,0.00285487,0.000963424,-0.00776244,-0.0226118,0.405902,0.590624,0.0158196,-0.00298386,0.0168296
0.026,-0.0773199,-0.0152584,1.68172,1.58094,-5.31781e-05,0.00209917,0.0007084,0.00557025,-0.0226115,0.405906,0.590593,0.000174448,0.00174251,-0.0153578
