-0.0847096 0.000263636 1.59691 1.62983 
-0.0845944 0.000383696 1.59731 1.62946 
-0.0844312 0.00055369 1.59787 1.62894 
-0.0842256 0.000767786 1.59857 1.62828 
-0.0839828 0.00102074 1.5994 1.62749 
-0.0837072 0.00130783 1.60035 1.62661 
-0.0834029 0.00162483 1.6014 1.62563 
-0.0830735 0.00196793 1.60253 1.62457 
-0.0827224 0.00233372 1.60373 1.62344 
-0.0823524 0.00271912 1.605 1.62225 
-0.0819663 0.00312139 1.60633 1.621 
-0.0815663 0.00353805 1.6077 1.61972 
-0.0811546 0.00396689 1.60912 1.61839 
-0.0807332 0.00440593 1.61056 1.61703 
-0.0803036 0.0048534 1.61204 1.61565 
-0.0798675 0.0053077 1.61354 1.61425 
-0.0794263 0.00576742 1.61505 1.61283 
-0.078981 0.00623128 1.61658 1.61139 
-0.0785328 0.00669815 1.61812 1.60995 
-0.0780828 0.00716702 1.61967 1.6085 
-0.0776317 0.007637 1.62121 1.60705 
-0.0771802 0.00810728 1.62277 1.6056 
-0.0767292 0.00857715 1.62431 1.60415 
-0.0762792 0.00904598 1.62586 1.6027 
-0.0758308 0.0095132 1.6274 1.60125 
-0.0753843 0.00997834 1.62893 1.59982 
-0.0749403 0.0104409 1.63046 1.59839 
-0.0744991 0.0109006 1.63197 1.59697 
-0.074061 0.0113571 1.63348 1.59556 
-0.0736263 0.01181 1.63497 1.59416 
-0.0731952 0.0122592 1.63645 1.59277 
-0.072768 0.0127043 1.63792 1.59139 
-0.0723448 0.0131452 1.63937 1.59003 
-0.0719259 0.0135817 1.64081 1.58868 
-0.0715112 0.0140138 1.64224 1.58735 
-0.071101 0.0144412 1.64365 1.58603 
-0.0706954 0.014864 1.64504 1.58472 
-0.0702943 0.0152819 1.64642 1.58343 
-0.0698979 0.015695 1.64778 1.58215 
-0.0695062 0.0161032 1.64913 1.58089 
-0.0691192 0.0165065 1.65046 1.57965 
-0.068737 0.0169048 1.65177 1.57842 
-0.0683596 0.0172981 1.65306 1.5772 
-0.0679869 0.0176865 1.65435 1.576 
-0.0676191 0.0180699 1.65561 1.57482 
-0.067256 0.0184484 1.65686 1.57365 
-0.0668976 0.0188219 1.65809 1.5725 
-0.066544 0.0191905 1.6593 1.57136 
-0.0661951 0.0195542 1.6605 1.57023 
-0.0658509 0.019913 1.66168 1.56913 
-0.0655113 0.020267 1.66285 1.56803 
-0.0651763 0.0206162 1.664 1.56695 
-0.0648459 0.0209607 1.66514 1.56589 
-0.06452 0.0213005 1.66626 1.56484 
-0.0641986 0.0216356 1.66736 1.56381 
-0.0638817 0.0219661 1.66845 1.56279 
-0.0635691 0.022292 1.66952 1.56178 
-0.0632609 0.0226134 1.67058 1.56079 
-0.0629569 0.0229304 1.67163 1.55981 
-0.0626572 0.023243 1.67266 1.55885 
-0.0623617 0.0235512 1.67367 1.5579 
-0.0620704 0.0238551 1.67467 1.55696 
-0.0617831 0.0241548 1.67566 1.55603 
-0.0614999 0.0244502 1.67663 1.55512 
-0.0612207 0.0247416 1.67759 1.55422 
-0.0609454 0.0250288 1.67854 1.55334 
-0.060674 0.025312 1.67947 1.55246 
-0.0604064 0.0255913 1.68039 1.5516 
-0.0601426 0.0258666 1.68129 1.55075 
-0.0598825 0.0261381 1.68219 1.54992 
-0.0596261 0.0264057 1.68307 1.54909 
-0.0593734 0.0266696 1.68393 1.54828 
-0.0591242 0.0269298 1.68479 1.54748 
-0.0588786 0.0271863 1.68563 1.54668 
-0.0586364 0.0274392 1.68647 1.54591 
-0.0583977 0.0276886 1.68729 1.54514 
-0.0581624 0.0279344 1.68809 1.54438 
-0.0579304 0.0281769 1.68889 1.54363 
-0.0577017 0.0284159 1.68968 1.5429 
-0.0574762 0.0286516 1.69045 1.54217 
-0.057254 0.0288839 1.69121 1.54146 
-0.0570349 0.0291131 1.69196 1.54075 
-0.0568189 0.029339 1.69271 1.54006 
-0.056606 0.0295617 1.69344 1.53937 
-0.0563961 0.0297814 1.69416 1.5387 
-0.0561891 0.029998 1.69487 1.53803 
-0.0559852 0.0302115 1.69557 1.53737 
-0.0557841 0.0304222 1.69626 1.53673 
-0.0555858 0.0306298 1.69694 1.53609 
-0.0553904 0.0308346 1.69761 1.53546 
-0.0551978 0.0310366 1.69827 1.53484 
-0.0550078 0.0312358 1.69892 1.53423 
