0.002,-0.0263333,-0.0146882,1.52522,1.60863,-0.0588381,0.278738,-0.454163,0.280921,0.0206631,0.405619,0.581559,0.392655,-0.0115694,-0.0927127
0.004,-0.0264794,-0.0141452,1.52431,1.60932,-0.0626247,0.276917,-0.454841,0.296913,0.0214128,0.405602,0.581312,0.375295,-0.00874119,-0.123638
0.006,-0.0265525,-0.0135751,1.52335,1.60983,-0.0556913,0.278888,-0.460899,0.285824,0.0221657,0.405579,0.581126,0.375439,-0.0117202,-0.0927782
0.008,-0.026662,-0.0130049,1.5224,1.61042,-0.0554775,0.280662,-0.465899,0.289262,0.0229338,0.405557,0.580909,0.384661,-0.0111962,-0.108931
0.01,-0.0267351,-0.0124347,1.52144,1.61111,-0.0504644,0.281863,-0.469403,0.302966,0.0236873,0.405538,0.58066,0.376886,-0.0097838,-0.124517
0.012,-0.0268081,-0.0118646,1.52048,1.61162,-0.0467772,0.282737,-0.471964,0.290466,0.0244395,0.405513,0.580473,0.37615,-0.0126465,-0.0940091
0.014,-0.0268447,-0.0112401,1.51943,1.61221,-0.0392287,0.290538,-0.485872,0.292528,0.0252457,0.405487,0.580253,0.402985,-0.0130796,-0.109911
0.016,-0.0269177,-0.01067,1.51847,1.6129,-0.038512,0.289088,-0.484027,0.305324,0.0259984,0.405466,0.580003,0.376291,-0.0107185,-0.125459
0.018,-0.0269908,-0.0100727,1.51747,1.61349,-0.0379851,0.291616,-0.488707,0.303453,0.0267846,0.405439,0.579782,0.393004,-0.0132485,-0.110514
0.02,-0.0270273,-0.00944824,1.51642,1.614,-0.0327656,0.297096,-0.498233,0.290823,0.0275895,0.405409,0.579591,0.40247,-0.015271,-0.0956482
0.022,-0.0270638,-0.00885093,1.51542,1.61469,-0.0289272,0.297521,-0.499182,0.30409,0.0283608,0.405385,0.579338,0.385652,-0.0121252,-0.126673
0.024,-0.0271369,-0.00822648,1.51446,1.61528,-0.0309343,0.301383,-0.493773,0.302521,0.0291434,0.405358,0.579115,0.391084,-0.0136237,-0.111883
0.026,-0.0271734,-0.00757488,1.51336,1.61588,-0.0275801,0.307852,-0.507963,0.301402,0.029982,0.405327,0.57889,0.419284,-0.0159655,-0.112368
0.028,-0.0272099,-0.00697758,1.51236,1.61656,-0.0251142,0.305427,-0.506333,0.311866,0.0307525,0.405301,0.578635,0.385186,-0.0130685,-0.127769
0.03,-0.0272464,-0.00635312,1.5114,1.61716,-0.0232986,0.307199,-0.499035,0.308241,0.0315194,0.405273,0.57841,0.383256,-0.0139639,-0.112996
0.032,-0.0272464,-0.00567437,1.51026,1.61775,-0.0171313,0.31574,-0.517899,0.305623,0.0323765,0.405239,0.578182,0.428598,-0.0173609,-0.113839
0.034,-0.0272829,-0.00504992,1.50921,1.61843,-0.0174287,0.314778,-0.519603,0.314922,0.0331802,0.405209,0.577925,0.401589,-0.0150328,-0.129085
0.036,-0.0272829,-0.00445262,1.50821,1.61903,-0.0128152,0.310528,-0.514905,0.310535,0.0339342,0.40518,0.577697,0.37703,-0.014843,-0.113848
0.038,-0.0273195,-0.00374671,1.50702,1.61971,-0.0142569,0.321758,-0.535566,0.318569,0.0348396,0.405142,0.577436,0.452636,-0.0188746,-0.130803
0.04,-0.027356,-0.00312226,1.50607,1.6204,-0.0153182,0.319255,-0.520604,0.324497,0.0356053,0.405114,0.577176,0.382862,-0.0143108,-0.130403
0.042,-0.0273925,-0.00249781,1.50502,1.62099,-0.0160954,0.317361,-0.52159,0.317524,0.0364074,0.405079,0.576946,0.40078,-0.0174687,-0.115236
0.044,-0.0273925,-0.00179191,1.50383,1.62159,-0.0118348,0.326816,-0.540539,0.312457,0.0372967,0.405039,0.576713,0.444734,-0.0203977,-0.116775
0.046,-0.027429,-0.00116745,1.50278,1.62236,-0.0135359,0.322952,-0.5363,0.331259,0.0380986,0.405008,0.576419,0.400851,-0.0158994,-0.146934
0.048,-0.027429,-0.000488702,1.50173,1.62304,-0.0099529,0.327285,-0.533164,0.333792,0.0389164,0.404974,0.576154,0.408731,-0.0170528,-0.132659
0.05,-0.0274656,0.000217201,1.50055,1.62363,-0.0121523,0.334078,-0.548991,0.32439,0.0398194,0.40493,0.575918,0.451426,-0.0221499,-0.118113
0.052,-0.0275021,0.000841653,1.4995,1.62432,-0.0137701,0.328304,-0.542536,0.328767,0.04062,0.404894,0.575653,0.40026,-0.0180259,-0.132761
0.054,-0.0275021,0.00149326,1.4984,1.62491,-0.010125,0.327657,-0.543835,0.32071,0.0414394,0.404855,0.575417,0.40968,-0.0198091,-0.11817
0.056,-0.0275021,0.00225346,1.49722,1.62559,-0.00744489,0.341512,-0.556795,0.326026,0.042358,0.404812,0.575146,0.459051,-0.0217945,-0.135743
0.058,-0.0275386,0.00290506,1.49612,1.62628,-0.0103084,0.337358,-0.554301,0.329964,0.0431915,0.404772,0.574878,0.416723,-0.020197,-0.134469
0.06,-0.0275386,0.00361096,1.49494,1.62687,-0.00757971,0.341507,-0.56457,0.321593,0.044078,0.404726,0.574638,0.443235,-0.0231419,-0.120478
0.062,-0.0275386,0.00437117,1.49366,1.62755,-0.00557332,0.351686,-0.584096,0.326667,0.0450323,0.404676,0.574363,0.476848,-0.0248328,-0.13735
0.064,-0.0275386,0.00502277,1.49256,1.62824,-0.00409803,0.344891,-0.574464,0.33049,0.0458499,0.404636,0.574092,0.409009,-0.020441,-0.135906
0.066,-0.0275751,0.00570152,1.49142,1.62892,-0.00784545,0.343398,-0.573267,0.333208,0.046716,0.40459,0.573819,0.432791,-0.0228261,-0.136735
0.068,-0.0275751,0.00646172,1.49015,1.6296,-0.00576871,0.353081,-0.590498,0.335211,0.047669,0.404539,0.573542,0.476231,-0.0260001,-0.138911
0.07,-0.0275751,0.00716763,1.48905,1.63028,-0.0042417,0.353047,-0.579075,0.336712,0.0485166,0.404495,0.573266,0.423702,-0.0218915,-0.138187
0.072,-0.0275751,0.00790068,1.48782,1.63088,-0.0031189,0.356648,-0.588843,0.326565,0.0494348,0.404443,0.573018,0.459129,-0.0265208,-0.124033
0.074,-0.0275751,0.00866088,1.48654,1.63156,-0.00229331,0.362811,-0.601929,0.330315,0.0503864,0.404389,0.572738,0.475517,-0.027158,-0.140511
0.076,-0.0275751,0.00939394,1.48531,1.63224,-0.00168625,0.363811,-0.60562,0.333128,0.0513037,0.404337,0.572457,0.458595,-0.0263116,-0.140511
