-0.0848198 0.000206401 1.59672 1.62998 
-0.0849154 0.000218856 1.59675 1.62988 
-0.0850548 0.000237031 1.59679 1.62974 
-0.0852356 0.000260605 1.59686 1.62955 
-0.0854556 0.000289274 1.59693 1.62932 
-0.0857123 0.000322745 1.59701 1.62906 
-0.0860038 0.000360737 1.59711 1.62875 
-0.0863278 0.000402982 1.59722 1.62842 
-0.0866825 0.000449224 1.59734 1.62805 
-0.087066 0.000499219 1.59747 1.62765 
-0.0874764 0.00055273 1.5976 1.62723 
-0.0879121 0.000609535 1.59775 1.62678 
-0.0883713 0.000669419 1.5979 1.6263 
-0.0888525 0.000732179 1.59806 1.6258 
-0.0893542 0.000797618 1.59823 1.62528 
-0.0898749 0.000865551 1.59841 1.62475 
-0.0904133 0.0009358 1.59859 1.62419 
-0.0909681 0.0010082 1.59877 1.62361 
-0.0915379 0.00108258 1.59896 1.62302 
-0.0921216 0.00115879 1.59916 1.62242 
-0.0927181 0.00123669 1.59936 1.6218 
-0.0933263 0.00131613 1.59956 1.62117 
-0.093945 0.00139698 1.59977 1.62053 
-0.0945734 0.00147912 1.59998 1.61988 
-0.0952104 0.00156243 1.60019 1.61922 
-0.0958553 0.00164679 1.6004 1.61856 
-0.096507 0.0017321 1.60062 1.61788 
-0.0971649 0.00181825 1.60084 1.6172 
-0.097828 0.00190515 1.60106 1.61652 
-0.0984958 0.0019927 1.60128 1.61583 
-0.0991675 0.00208082 1.60151 1.61513 
-0.0998424 0.00216942 1.60173 1.61443 
-0.10052 0.00225844 1.60196 1.61373 
-0.101199 0.00234779 1.60218 1.61303 
-0.10188 0.00243741 1.60241 1.61232 
-0.102562 0.00252723 1.60264 1.61162 
-0.103244 0.0026172 1.60286 1.61091 
-0.103926 0.00270725 1.60309 1.61021 
-0.104608 0.00279735 1.60331 1.6095 
-0.105288 0.00288743 1.60354 1.6088 
-0.105967 0.00297745 1.60376 1.6081 
-0.106645 0.00306737 1.60399 1.6074 
-0.10732 0.00315715 1.60421 1.6067 
-0.107992 0.00324676 1.60443 1.606 
-0.108662 0.00333616 1.60465 1.60531 
-0.109329 0.00342533 1.60487 1.60462 
-0.109992 0.00351424 1.60509 1.60394 
-0.110652 0.00360286 1.6053 1.60326 
-0.111308 0.00369117 1.60552 1.60258 
-0.111959 0.00377916 1.60573 1.60191 
-0.112606 0.00386681 1.60594 1.60124 
-0.113249 0.0039541 1.60615 1.60057 
-0.113887 0.00404103 1.60636 1.59991 
-0.11452 0.00412759 1.60656 1.59926 
-0.115148 0.00421376 1.60676 1.59861 
-0.11577 0.00429956 1.60697 1.59797 
-0.116387 0.00438496 1.60716 1.59733 
-0.116999 0.00446999 1.60736 1.5967 
-0.117605 0.00455463 1.60755 1.59608 
-0.118205 0.00463889 1.60774 1.59546 
-0.1188 0.00472279 1.60793 1.59484 
-0.119388 0.00480632 1.60812 1.59424 
-0.119971 0.0048895 1.6083 1.59363 
-0.120547 0.00497234 1.60848 1.59304 
-0.121118 0.00505485 1.60865 1.59245 
-0.121682 0.00513706 1.60883 1.59187 
-0.12224 0.00521898 1.609 1.5913 
-0.122792 0.00530062 1.60917 1.59073 
-0.123337 0.00538201 1.60933 1.59017 
-0.123876 0.00546318 1.60949 1.58961 
-0.124409 0.00554415 1.60965 1.58906 
-0.124935 0.00562494 1.60981 1.58852 
-0.125455 0.00570558 1.60996 1.58799 
-0.125969 0.00578611 1.61011 1.58746 
-0.126476 0.00586656 1.61025 1.58694 
-0.126977 0.00594695 1.61039 1.58642 
-0.127472 0.00602732 1.61053 1.58591 
-0.12796 0.00610772 1.61067 1.58541 
-0.128441 0.00618817 1.6108 1.58492 
-0.128917 0.00626872 1.61093 1.58443 
-0.129386 0.00634941 1.61105 1.58395 
-0.129849 0.00643028 1.61117 1.58348 
-0.130306 0.00651138 1.61129 1.58301 
-0.130756 0.00659274 1.6114 1.58255 
-0.1312 0.00667443 1.61151 1.5821 
-0.131638 0.00675648 1.61161 1.58165 
-0.13207 0.00683895 1.61171 1.58121 
-0.132496 0.00692189 1.61181 1.58078 
-0.132916 0.00700534 1.6119 1.58035 
-0.13333 0.00708938 1.61198 1.57993 
-0.133738 0.00717404 1.61207 1.57951 
-0.13414 0.0072594 1.61215 1.57911 
-0.134537 0.0073455 1.61222 1.5787 
-0.134927 0.00743241 1.61229 1.57831 
-0.135312 0.00752018 1.61235 1.57792 
-0.135691 0.00760889 1.61241 1.57754 
-0.136065 0.00769859 1.61247 1.57716 
-0.136432 0.00778935 1.61252 1.57679 
