-0.084749 0.00025838 1.59683 1.62997 
-0.0847068 0.000371729 1.59709 1.62984 
-0.0846454 0.000536789 1.59747 1.62966 
-0.0845659 0.000750455 1.59795 1.62943 
-0.0844694 0.00100976 1.59854 1.62914 
-0.084357 0.00131189 1.59923 1.62881 
-0.0842296 0.00165415 1.6 1.62844 
-0.0840882 0.00203396 1.60087 1.62802 
-0.0839337 0.00244888 1.60181 1.62757 
-0.0837671 0.00289659 1.60283 1.62708 
-0.083589 0.00337486 1.60391 1.62655 
-0.0834004 0.00388158 1.60507 1.626 
-0.0832018 0.00441473 1.60628 1.62541 
-0.0829942 0.0049724 1.60754 1.6248 
-0.0827781 0.00555278 1.60886 1.62416 
-0.0825541 0.00615412 1.61023 1.6235 
-0.082323 0.00677477 1.61164 1.62282 
-0.0820852 0.00741318 1.61309 1.62212 
-0.0818414 0.00806784 1.61458 1.62141 
-0.0815921 0.00873736 1.6161 1.62067 
-0.0813377 0.00942038 1.61765 1.61992 
-0.0810787 0.0101156 1.61923 1.61916 
-0.0808157 0.0108219 1.62083 1.61839 
-0.080549 0.011538 1.62245 1.6176 
-0.080279 0.0122629 1.6241 1.61681 
-0.0800061 0.0129956 1.62576 1.616 
-0.0797307 0.0137351 1.62744 1.61519 
-0.0794532 0.0144804 1.62913 1.61438 
-0.0791738 0.0152307 1.63083 1.61355 
-0.0788929 0.0159851 1.63254 1.61273 
-0.0786107 0.0167429 1.63426 1.6119 
-0.0783276 0.0175034 1.63599 1.61106 
-0.0780439 0.0182658 1.63771 1.61023 
-0.0777596 0.0190295 1.63944 1.60939 
-0.0774752 0.0197938 1.64117 1.60856 
-0.0771908 0.0205582 1.6429 1.60772 
-0.0769066 0.0213222 1.64463 1.60688 
-0.0766228 0.0220852 1.64636 1.60605 
-0.0763396 0.0228467 1.64808 1.60521 
-0.0760572 0.0236063 1.6498 1.60438 
-0.0757758 0.0243636 1.65151 1.60355 
-0.0754955 0.0251181 1.65321 1.60273 
-0.0752163 0.0258696 1.65491 1.6019 
-0.0749386 0.0266175 1.6566 1.60109 
-0.0746624 0.0273618 1.65828 1.60027 
-0.0743877 0.0281019 1.65994 1.59946 
-0.0741149 0.0288377 1.6616 1.59866 
-0.0738438 0.0295689 1.66325 1.59786 
-0.0735747 0.0302953 1.66488 1.59707 
-0.0733075 0.0310166 1.6665 1.59628 
-0.0730425 0.0317327 1.66811 1.5955 
-0.0727797 0.0324433 1.6697 1.59473 
-0.0725191 0.0331483 1.67128 1.59396 
-0.0722608 0.0338476 1.67285 1.5932 
-0.0720048 0.0345409 1.6744 1.59244 
-0.0717513 0.0352283 1.67594 1.5917 
-0.0715002 0.0359095 1.67746 1.59095 
-0.0712517 0.0365846 1.67896 1.59022 
-0.0710057 0.0372533 1.68045 1.5895 
-0.0707623 0.0379156 1.68192 1.58878 
-0.0705216 0.0385716 1.68338 1.58807 
-0.0702834 0.039221 1.68481 1.58736 
-0.070048 0.0398639 1.68624 1.58667 
-0.0698153 0.0405003 1.68764 1.58598 
-0.0695852 0.0411301 1.68903 1.5853 
-0.0693579 0.0417533 1.6904 1.58463 
-0.0691334 0.0423699 1.69175 1.58397 
-0.0689116 0.0429799 1.69308 1.58331 
-0.0686926 0.0435834 1.6944 1.58266 
-0.0684764 0.0441802 1.6957 1.58202 
-0.0682629 0.0447706 1.69698 1.58139 
-0.0680522 0.0453544 1.69825 1.58077 
-0.0678443 0.0459318 1.69949 1.58015 
-0.0676392 0.0465027 1.70072 1.57955 
-0.0674369 0.0470673 1.70193 1.57895 
-0.0672373 0.0476255 1.70313 1.57835 
-0.0670405 0.0481775 1.7043 1.57777 
-0.0668464 0.0487232 1.70546 1.57719 
-0.0666551 0.0492629 1.7066 1.57663 
-0.0664665 0.0497964 1.70772 1.57607 
-0.0662807 0.050324 1.70882 1.57551 
-0.0660975 0.0508457 1.70991 1.57497 
-0.0659171 0.0513615 1.71098 1.57443 
-0.0657393 0.0518716 1.71203 1.5739 
-0.0655642 0.052376 1.71306 1.57338 
-0.0653918 0.0528749 1.71408 1.57287 
-0.065222 0.0533683 1.71507 1.57236 
-0.0650548 0.0538563 1.71606 1.57186 
-0.0648902 0.0543391 1.71702 1.57137 
-0.0647281 0.0548167 1.71796 1.57088 
-0.0645687 0.0552893 1.71889 1.57041 
-0.0644117 0.0557569 1.7198 1.56993 
-0.0642573 0.0562197 1.7207 1.56947 
-0.0641054 0.0566778 1.72157 1.56902 
-0.063956 0.0571312 1.72243 1.56857 
-0.063809 0.0575802 1.72328 1.56812 
-0.0636645 0.0580247 1.7241 1.56769 
-0.0635224 0.058465 1.72491 1.56726 
-0.0633826 0.0589012 1.7257 1.56684 
-0.0632453 0.0593334 1.72648 1.56642 
-0.0631102 0.0597616 1.72724 1.56601 
-0.0629775 0.0601861 1.72798 1.56561 
-0.0628471 0.0606069 1.72871 1.56522 
-0.062719 0.0610242 1.72942 1.56483 
-0.0625932 0.0614382 1.73011 1.56444 
-0.0624696 0.0618488 1.73078 1.56407 
-0.0623481 0.0622563 1.73144 1.56369 
-0.0622289 0.0626608 1.73209 1.56333 
-0.0621118 0.0630625 1.73272 1.56297 
-0.0619969 0.0634613 1.73333 1.56262 
-0.0618841 0.0638576 1.73392 1.56227 
-0.0617734 0.0642513 1.7345 1.56193 
-0.0616648 0.0646427 1.73507 1.56159 
-0.0615582 0.0650319 1.73561 1.56126 
-0.0614536 0.065419 1.73615 1.56094 
-0.0613511 0.0658041 1.73666 1.56062 
-0.0612505 0.0661874 1.73716 1.56031 
-0.0611519 0.0665689 1.73765 1.56 
-0.0610552 0.0669489 1.73812 1.5597 
-0.0609604 0.0673275 1.73857 1.5594 
-0.0608675 0.0677047 1.73901 1.55911 
-0.0607765 0.0680808 1.73943 1.55882 
-0.0606874 0.0684558 1.73984 1.55854 
-0.0606 0.0688299 1.74023 1.55827 
-0.0605144 0.0692032 1.7406 1.55799 
-0.0604307 0.0695758 1.74096 1.55773 
-0.0603486 0.0699479 1.74131 1.55747 
-0.0602683 0.0703196 1.74164 1.55721 
-0.0601897 0.0706911 1.74195 1.55696 
-0.0601128 0.0710623 1.74225 1.55671 
-0.0600376 0.0714336 1.74253 1.55647 
-0.059964 0.071805 1.7428 1.55623 
-0.059892 0.0721765 1.74305 1.556 
-0.0598216 0.0725485 1.74329 1.55577 
-0.0597528 0.0729209 1.74351 1.55555 
-0.0596855 0.0732938 1.74372 1.55533 
-0.0596198 0.0736675 1.74391 1.55512 
-0.0595555 0.0740421 1.74409 1.55491 
-0.0594928 0.0744175 1.74425 1.55471 
-0.0594315 0.0747941 1.7444 1.55451 
-0.0593716 0.0751718 1.74453 1.55431 
-0.0593132 0.0755508 1.74465 1.55412 
-0.0592561 0.0759313 1.74475 1.55393 
-0.0592004 0.0763133 1.74484 1.55375 
-0.0591461 0.0766969 1.74491 1.55357 
-0.059093 0.0770822 1.74497 1.5534 
-0.0590413 0.0774694 1.74501 1.55323 
-0.0589909 0.0778586 1.74504 1.55307 
-0.0589417 0.0782499 1.74505 1.55291 
-0.0588937 0.0786433 1.74505 1.55276 
-0.0588469 0.079039 1.74503 1.55261 
-0.0588014 0.0794371 1.745 1.55246 
-0.058757 0.0798376 1.74495 1.55232 
-0.0587137 0.0802408 1.74489 1.55218 
-0.0586716 0.0806466 1.74482 1.55205 
-0.0586305 0.0810552 1.74473 1.55192 
-0.0585905 0.0814666 1.74462 1.5518 
-0.0585516 0.0818811 1.7445 1.55168 
-0.0585137 0.0822985 1.74437 1.55157 
-0.0584768 0.0827192 1.74422 1.55146 
-0.0584408 0.083143 1.74406 1.55136 
-0.0584059 0.0835702 1.74388 1.55126 
-0.0583719 0.0840008 1.74369 1.55116 
-0.0583387 0.0844349 1.74348 1.55107 
-0.0583065 0.0848725 1.74326 1.55099 
-0.0582751 0.0853138 1.74303 1.55091 
-0.0582446 0.0857589 1.74278 1.55083 
-0.0582149 0.0862078 1.74251 1.55076 
-0.0581861 0.0866605 1.74224 1.5507 
-0.058158 0.0871173 1.74195 1.55064 
-0.0581306 0.087578 1.74164 1.55059 
-0.058104 0.0880429 1.74132 1.55054 
-0.0580781 0.088512 1.74099 1.5505 
-0.0580529 0.0889853 1.74064 1.55046 
-0.0580284 0.089463 1.74028 1.55043 
-0.0580045 0.089945 1.73991 1.5504 
-0.0579813 0.0904315 1.73952 1.55038 
-0.0579587 0.0909226 1.73911 1.55036 
-0.0579367 0.0914182 1.7387 1.55035 
-0.0579152 0.0919185 1.73827 1.55035 
-0.0578943 0.0924235 1.73783 1.55035 
-0.057874 0.0929332 1.73737 1.55036 
-0.0578541 0.0934478 1.7369 1.55037 
-0.0578348 0.0939673 1.73642 1.55039 
-0.0578159 0.0944917 1.73593 1.55042 
-0.0577975 0.0950211 1.73542 1.55045 
-0.0577796 0.0955556 1.7349 1.55049 
-0.0577621 0.0960952 1.73436 1.55054 
-0.057745 0.0966399 1.73382 1.55059 
-0.0577282 0.0971898 1.73326 1.55065 
-0.0577119 0.097745 1.73269 1.55072 
-0.0576959 0.0983054 1.7321 1.55079 
-0.0576803 0.0988713 1.73151 1.55087 
-0.0576651 0.0994425 1.7309 1.55096 
-0.0576501 0.100019 1.73028 1.55105 
-0.0576355 0.100601 1.72965 1.55115 
-0.0576211 0.101189 1.729 1.55126 
-0.057607 0.101782 1.72835 1.55138 
-0.0575932 0.102381 1.72768 1.5515 
-0.0575797 0.102985 1.727 1.55163 
-0.0575664 0.103595 1.72631 1.55177 
-0.0575533 0.104211 1.72561 1.55192 
-0.0575405 0.104833 1.7249 1.55207 
-0.0575278 0.10546 1.72417 1.55223 
-0.0575154 0.106093 1.72344 1.5524 
-0.0575032 0.106732 1.72269 1.55258 
-0.0574911 0.107377 1.72194 1.55276 
-0.0574793 0.108028 1.72117 1.55296 
-0.0574676 0.108685 1.72039 1.55316 
-0.057456 0.109348 1.71961 1.55337 
-0.0574446 0.110017 1.71881 1.55359 
-0.0574334 0.110691 1.718 1.55382 
-0.0574223 0.111372 1.71719 1.55405 
-0.0574113 0.112059 1.71636 1.55429 
-0.0574005 0.112752 1.71553 1.55455 
-0.0573898 0.113451 1.71468 1.55481 
-0.0573792 0.114157 1.71383 1.55508 
-0.0573687 0.114868 1.71297 1.55536 
-0.0573583 0.115586 1.7121 1.55564 
-0.057348 0.11631 1.71122 1.55594 
-0.0573378 0.11704 1.71033 1.55624 
-0.0573278 0.117776 1.70944 1.55656 
-0.0573178 0.118518 1.70853 1.55688 
-0.0573079 0.119267 1.70762 1.55721 
-0.0572981 0.120022 1.7067 1.55755 
-0.0572883 0.120784 1.70577 1.5579 
-0.0572787 0.121551 1.70484 1.55826 
-0.0572691 0.122325 1.7039 1.55863 
-0.0572597 0.123106 1.70295 1.559 
-0.0572503 0.123892 1.70199 1.55939 
-0.0572409 0.124685 1.70103 1.55978 
-0.0572317 0.125484 1.70006 1.56019 
-0.0572225 0.12629 1.69909 1.5606 
-0.0572134 0.127102 1.69811 1.56102 
-0.0572044 0.12792 1.69712 1.56145 
-0.0571955 0.128745 1.69613 1.56189 
-0.0571866 0.129576 1.69513 1.56234 
-0.0571778 0.130413 1.69413 1.5628 
-0.057169 0.131257 1.69312 1.56326 
-0.0571604 0.132107 1.69211 1.56374 
-0.0571518 0.132963 1.69109 1.56422 
-0.0571433 0.133826 1.69007 1.56471 
-0.0571349 0.134695 1.68904 1.56521 
-0.0571265 0.13557 1.68801 1.56572 
-0.0571182 0.136452 1.68697 1.56624 
-0.05711 0.13734 1.68593 1.56677 
-0.0571019 0.138234 1.68489 1.5673 
-0.0570938 0.139135 1.68384 1.56785 
-0.0570859 0.140041 1.68279 1.5684 
-0.057078 0.140954 1.68173 1.56896 
-0.0570701 0.141874 1.68068 1.56953 
-0.0570624 0.142799 1.67962 1.5701 
-0.0570547 0.143731 1.67855 1.57069 
-0.0570472 0.144669 1.67749 1.57128 
-0.0570397 0.145613 1.67642 1.57188 
-0.0570322 0.146563 1.67535 1.57249 
-0.0570249 0.147519 1.67427 1.5731 
-0.0570176 0.148482 1.6732 1.57372 
-0.0570105 0.14945 1.67212 1.57435 
-0.0570034 0.150425 1.67104 1.57499 
-0.0569964 0.151405 1.66996 1.57564 
-0.0569894 0.152392 1.66888 1.57629 
-0.0569826 0.153385 1.6678 1.57695 
-0.0569758 0.154383 1.66671 1.57761 
-0.0569692 0.155388 1.66563 1.57828 
-0.0569626 0.156399 1.66454 1.57896 
-0.0569561 0.157415 1.66345 1.57965 
-0.0569497 0.158438 1.66236 1.58034 
-0.0569433 0.159466 1.66127 1.58103 
-0.0569371 0.1605 1.66018 1.58174 
-0.0569309 0.16154 1.65909 1.58245 
-0.0569249 0.162586 1.658 1.58316 
-0.0569189 0.163638 1.65691 1.58388 
-0.056913 0.164695 1.65582 1.58461 
-0.0569071 0.165758 1.65473 1.58534 
-0.0569014 0.166827 1.65364 1.58607 
-0.0568958 0.167902 1.65255 1.58682 
-0.0568902 0.168982 1.65146 1.58756 
-0.0568847 0.170068 1.65037 1.58831 
-0.0568793 0.17116 1.64929 1.58907 
-0.056874 0.172257 1.6482 1.58983 
-0.0568687 0.17336 1.64711 1.59059 
-0.0568636 0.174468 1.64602 1.59136 
-0.0568585 0.175582 1.64494 1.59213 
-0.0568535 0.176701 1.64385 1.5929 
-0.0568486 0.177826 1.64277 1.59368 
-0.0568438 0.178957 1.64168 1.59447 
-0.056839 0.180092 1.6406 1.59525 
-0.0568343 0.181234 1.63952 1.59604 
-0.0568297 0.182381 1.63844 1.59683 
-0.0568252 0.183533 1.63736 1.59762 
-0.0568207 0.18469 1.63628 1.59842 
-0.0568163 0.185853 1.63521 1.59922 
-0.056812 0.187022 1.63413 1.60002 
-0.0568078 0.188195 1.63306 1.60082 
-0.0568036 0.189375 1.63199 1.60163 
-0.0567996 0.190559 1.63092 1.60243 
-0.0567955 0.191749 1.62985 1.60324 
-0.0567916 0.192944 1.62878 1.60405 
-0.0567877 0.194144 1.62772 1.60486 
-0.0567839 0.19535 1.62665 1.60568 
-0.0567801 0.196561 1.62559 1.60649 
-0.0567765 0.197777 1.62453 1.6073 
-0.0567728 0.198999 1.62347 1.60812 
-0.0567693 0.200226 1.62241 1.60893 
-0.0567658 0.201458 1.62136 1.60975 
-0.0567624 0.202696 1.6203 1.61056 
-0.056759 0.203938 1.61925 1.61138 
-0.0567557 0.205186 1.6182 1.6122 
-0.0567524 0.206439 1.61715 1.61301 
-0.0567492 0.207698 1.61611 1.61383 
-0.0567461 0.208962 1.61506 1.61464 
-0.056743 0.210231 1.61402 1.61546 
-0.05674 0.211505 1.61298 1.61627 
-0.056737 0.212785 1.61194 1.61708 
-0.0567341 0.214069 1.6109 1.61789 
-0.0567312 0.21536 1.60986 1.6187 
-0.0567284 0.216655 1.60883 1.61951 
-0.0567257 0.217956 1.6078 1.62032 
-0.056723 0.219262 1.60677 1.62112 
-0.0567203 0.220573 1.60574 1.62193 
-0.0567177 0.221889 1.60471 1.62273 
-0.0567151 0.223211 1.60369 1.62353 
-0.0567126 0.224539 1.60266 1.62432 
-0.0567101 0.225871 1.60164 1.62512 
-0.0567077 0.227209 1.60062 1.62591 
-0.0567053 0.228552 1.59961 1.6267 
-0.056703 0.229901 1.59859 1.62749 
-0.0567007 0.231255 1.59758 1.62827 
-0.0566984 0.232614 1.59657 1.62906 
-0.0566962 0.233979 1.59556 1.62984 
-0.056694 0.235349 1.59455 1.63061 
-0.0566919 0.236724 1.59354 1.63138 
-0.0566898 0.238105 1.59254 1.63215 
-0.0566877 0.239492 1.59154 1.63292 
-0.0566857 0.240883 1.59054 1.63368 
-0.0566837 0.242281 1.58954 1.63444 
-0.0566818 0.243683 1.58854 1.63519 
